Title,topic
"Бишкекте ""Алыкул Ата журттун акыны"" ырлар жыйнагынын бет ачары өттү",madaniat
Венгрияда Саякбай Каралаевдин 130 жылдыгына арналган иш-чара өттү,madaniat
"Бишкекте мектептердин биринде ""Манас"" кабинети ачылды",madaniat
Москвада Саякбай Каралаевдин 130 жылдыгына арналган эл аралык конференция өттү,madaniat
Кыргызстандын Алай музыкалык-драма театры Өзбекстанда гастролдо болот,madaniat
Кыргызстандын Россиядагы элчилиги Тоо күнүнө арналган музыкалык кече уюштурду,madaniat
Брюсселде кыргыз киносунун кечеси өттү,madaniat
Бишкекте Композиторлор союзунун 85 жылдыгына арналган салтанаттуу концерт өттү,madaniat
"""Билерик"" ансамбли Казакстанда өткөн эл аралык сынакта жеңүүчү аталды",madaniat
"Канадада кыргыз жазуучуларынын ""Сыйкырдуу көпүрө"" аттуу балдар жыйнагы жарык көрдү",madaniat
Ташкент шаарында кыргыздын залкар акыны Алыкул Осмонов эскерилди,madaniat
Казакстандык артисттер гастролдук тур менен Бишкекке келет,madaniat
Маданият министрлиги китепкана тармагын өнүктүрүү боюнча демилгелерди колдойт,madaniat
Бишкекте Улуттук китепкананын 90 жылдык мааракеси белгиленүүдө,madaniat
Бишкекте Түгөлбай Казаковдун чыгармачылык кечеси өттү,madaniat
Кыргызстандык ырчы Москвадагы Романсиаданын финалына чыкты,madaniat
"Москвада ""Доор тарыхы – Кыргыз мамлекеттүүлүгү"" темасында тегерек стол өттү",madaniat
Бишкекте режиссёр айымдардын VI эл аралык кино форуму өтөт,madaniat
"Бишкекте маданияттар диалогунун көркөм аянтчасы болгон ""Мурас"" фестивалы өтүүдө",madaniat
Бишкекте кыргыз журналистикасынын 100 жылдыгына арналган медиа форум өтүүдө,madaniat
Акылбек Жапаров: Жазуучуларды колдоо мамлекеттик саясатта негизги орунду ээлейт,madaniat
Кыргызстандык өнөрпоздор XXVI “Казак Романсиадасынын” байге ээлери болушту,madaniat
Лос-Анжелесте Кыргыз киносунун күнү өтөт,madaniat
Бишкекте италиялык сүрөтчүнүн көргөзмөсү өтөт,madaniat
Кыргыз киносунун күнүндө кинотаануучу Каарман Ашимов эскерилди,madaniat
"Кыргызстан Баку шаарында ""Адам"" экологиялык балет спектаклин тартуулады",madaniat
"Бишкекте майыптар арасында ""Күн бардыгына бирдей тиет"" фестивалы расмий ачылды",madaniat
Максүтов Россияда вокалдык сынакка катышып жаткан Бегимай Турусбекова менен жолукту,madaniat
Кызыл-Кыяда Россиянын маданият жана билим берүү борбору ачылды,madaniat
Алыкул Осмоновдун “Замандан заманга” аттуу китебинин азербайжан тилиндеги котормосунун бет ачары өттү,madaniat
"Бишкекте ""Кыргыз Туусу"" гезитинин 100 жылдыгы жана басма сөз күнү белгиленди",madaniat
Ташкентте кыргызстандык жазуучунун чыгармасынын бет ачары өттү,madaniat
Парижде өтүп жаткан кинофестивалда эки кыргыз тасмасы көрсөтүлүүдө,madaniat
Кыргызстан менен Түркия  биргеликте кино жана сериал тартат,madaniat
Кыргызстандык Бегимай Турусбекова орус сахнасын багындырууда,madaniat
Бишкекте Алыкул Осмоновдун үй музейи толук оңдоп-түзөөдөн өттү,madaniat
Бишкекте Karakol Music фестивалынын бет ачары өттү,madaniat
Бишкекте актриса жана режиссёр Клара Юсупжановага арналган көргөзмө өтөт,madaniat
Париждеги кинофестивалда кыргыз тасмалары көрсөтүлөт,madaniat
"Өмүрбек Андарбеков ""Маданият Сервис"" ишканасынын ишмердүүлүгү тууралуу айтып берди",madaniat
Бишкекте алдыңкы балет солисти Элмира Кабатай кызынын чыгармачылык кечеси өтөт,madaniat
Кара-Кыргыз автономиялуу облусуна 100 жыл! Сүрөтчүлөр арасында сынак өтөт,madaniat
Минск шаарында Кыргызстандын искусство чеберлеринин гала-концерти өттү,madaniat
Бишкекте “Ортоазиялык Романсиада” VIII эл аралык конкурсу аяктады,madaniat
Кыргызстандын Беларустагы Маданият күндөрү: Искусство чеберлеринин концерти жана кол өнөрчүлөрдүн көргөзмөсү өттү,madaniat
Арстанбек Буйлаш уулунун 200 жылдыгы: Дастанчылардын республикалык сынагынын жеңүүчүлөрү сыйланды,madaniat
"Ташкентте ""Түрк тилдүү мамлекеттердин улуттук музыкалык аспаптары"" китебинин бет ачары өттү",madaniat
Минск шаарында Кыргызстандын кино күндөрү ачылды,madaniat
Кыргызстандын Беларустагы Маданият күндөрү башталды,madaniat
Кыргызстандык режиссер Москвада өткөн эл аралык кинофестивалда жеңүүчү аталды,madaniat
Беларуста Кыргызстандын Маданият күндөрү өтөт,madaniat
"Бишкекте ""Борбор Азиялык Романсиада"" оюндарынын тандоо туру башталды",madaniat
Ашхабадда ойчул Мактымкулу Фрагинин кыргыз тилиндеги жыйнагынын бет ачары өттү,madaniat
Кыргызстандын Россиядагы Маданият күндөрү классикалык концерт менен жыйынтыкталды,madaniat
Кыргызстандын искусство чеберлери Санкт-Петербургда концерт коюшту,madaniat
Ысык-Көл облустук драма театры эл аралык фестивалда жеңүүчү аталды,madaniat
Кыргызстандын Россиядагы Маданият күндөрү: Мекендештер менен жолугушуу өттү,madaniat
"Москвада Бексултан Жакиевдин чыгармасы боюнча ""Саадак какты"" спектакли көрсөтүлдү",madaniat
Беларуста Кыргызстандын Маданият күндөрү өтөт,madaniat
Бишкекте “Мен кыргызстандыкмын – бул менен сыймыктанам!” аттуу балдар сынагы өттү,madaniat
Байсалов: Кыргызстандын Россиядагы Маданият күндөрү жана Кара-Кыргыз автономиялуу облусунун түзүлгөндүгүнүн 100 жылдыгы тарыхый мааниге ээ,madaniat
"Кыргызстандын Россиядагы Маданият күндөрү: ""Кылымдардын мурасы"" көргөзмөсү өтүүдө",madaniat
Россиянын маданият министри Кыргызстандын маданият күндөрү тууралуу: Бул келечекке түрткү берген жумалык,madaniat
Кыргызстандын Россиядагы Маданият күндөрү: 350дөй өнөр ээлери келишти,madaniat
Максүтов: Кыргызстандын Россиядагы Маданият күндөрү эки мамлекеттин маданиятын бириктирет,madaniat
Москва шаарында Кыргыз киносунун күндөрү өтүүдө,madaniat
Бишкекте режиссёр айымдардын VI эл аралык кино форуму өтөт,madaniat
"Кыргызстан Москвада өтө турган ""Евразия"" эл аралык кинофестивалына катышат",madaniat
"Түштүк Корея өлкөсүндө ""Семетей"" музыкалык спектакли коюлат",madaniat
Москва жана Санкт-Петербургда Кыргызстандын маданият күндөрү өтөт,madaniat
Бишкекте “Газпромдун” кызматкерлеринин арасында “Факел”  фестивалы башталды,madaniat
"Бишкекте жаңыланган ""Эл достугу"" монументинин расмий ачылышы өттү",madaniat
Тарых музейинде Кыргыз Совет Улуттук мамлекеттүүлүгүнүн тарыхына арналган кѳргѳзмѳ ачылды,madaniat
"Алтынбек Максутов ""ЭлТР"" телеканалынын Бишкектеги кеңсесинен кабар алды",madaniat
"Бишкекте ""Дүйнө легендаларын бириктирген искусство"" аттуу эл аралык көргөзмө ачылды",madaniat
Ошто биринчи жолу «Борбор Азиялык романсиада» оюндарынын тандоо туру өттү,madaniat
Кыргызстанда КМШга мүчө мамлекеттердин Дельфий оюндары аяктады – жыйынтыгы,madaniat
Бишкекте улуу ойчул Мактымкули Фрагинин 300 жылдыгы белгиленди,madaniat
"Бишкекте ""Лейлек килемдери – 2024"" фестиваль-жарманкеси өтүүдө",madaniat
Россияда Кыргызстандын маданият күндөрү өтөт,madaniat
"Бишкекте эки көшөгөлүү ""Театрдагы тартип жана тартипсиздик"" опера-фарсы көрсөтүлдү",madaniat
Кыргызстандык режиссер Burabay Short Film Festival кинофестивалынын лауреаты болду,madaniat
Бишкекте КР Эл акыны Рамис Рыскуловдун 90 жылдыгы белгиленди,madaniat
"Бишкекте ""Импульс""  эл аралык театралдык фестивалы өтүүдө",madaniat
Бишкекте Мамлекеттик тил күнүнө арналган маданий иш-чара өттү,madaniat
Өзбекстандын Бухара театры быйылкы сезонун Султан Раевдин драмасы менен ачты,madaniat
Бишкекте КМШ жаштарынын Дельфи оюндары өтөт,madaniat
"Жалал-Абадда көрүүчүлөргө ""Күн кармаган бала"" спектакли тартууланды",madaniat
Кыргызстанда улуттук музыкалык аспаптарды жасаган усталарга сынак жарыяланды,madaniat
Азербайжанда театралдык сезон Чыңгыз Айтматовдун чыгармасы менен ачылды,madaniat
Сауд Аравия Бишкекте маданий борбор курууну пландоодо,madaniat
"Азиядагы ири кинофестивалда ""Качкын"" тасмасынын бет ачары болот",madaniat
"Ала-Тоо аянтында 3 күн бою ""Күз кайрыктары"" аттуу музыкалык кече өтөт",madaniat
Садыр Жапаров Эгемендүүлүк күнүнө арналган гала-концертке катышты,madaniat
Бүгүн Эгемендүүлүк күнүнө карата Ала-Тоо аянтында чоң концерт өтөт,madaniat
Бишкекте кыргыз-кытай достугун даңазалаган иш-чара өттү,madaniat
"Бишкекте ""скрипка ханзаадасы"" Даниэль Лозаковичтин концерти өттү",madaniat
"Бишкекте ""Балама жомок"" аттуу китеп жарманкеси өтөт",madaniat
Маданий иш-чараны саясатташтырбайлы. Министр чет элдик аткаруучулардын келиши боюнча үн катты,madaniat
"""Бейиш эненин таманында"" тасмасы Москвада өткөн кинофестивалда баш байгени жеңди",madaniat
"""Бейиш эненин таманында"" тасмасы ""Оскар"" сыйлыгына ат салышат",madaniat
Олимпиада оюндарында кыргызстандык мушкерге секундант болгон өзбек машыктыруучусу сыйланды,madaniat
"Эртең Кыргызстандын атынан ""Оскар"" сыйлыгына талапкер тасма аныкталат",madaniat
"Ташкентте Султан Раевдин ""Тандалган чыгармалар"" китебинин бет ачары өттү",madaniat
Маданият министрлиги: Орус драма театрынын жамааты Москвага гостролго барат,madaniat
"Москвада ""Кыз-жигит сармерден"" фольклордук фестиваль-сынагы өткөрүлдү",madaniat
Маданият министрлиги 350 млн сомго сатып алган техникалар сүрөттөрдө,madaniat
Бишкекте “скрипканын ханзаадасы” Даниэль Лозаковичтин концерти өтөт,madaniat
Кыргызстанда “Кылымдардын үнү” республикалык комузчулардын кароо-сынагы өтөт,madaniat
Бишкекте ачык асман алдында музыкалык кечелер өтөт,madaniat
Бишкекте төкмө акындардын Эл аралык айтышы өтөт,madaniat
"Бишкекте “Оймо"" фестивалы өтүүдө",madaniat
"Ысык-Көлдүн түштүк жээгинде ""Салбуурун"" фестивалы өтөт",madaniat
Кыргыз акындары Берлиндеги поэзия фестивалына катышты,madaniat
Кыргызстандын маданият ишмерлери Бухарада чоң концерт тартуулашты,madaniat
"Бишкекте эл аралык ""Оймо"" фестивалы өтөт",madaniat
Кыргызстандын Ѳзбекстандагы маданият күндѳрү аяктады,madaniat
"Ташкентте ""Саманчынын жолу"" спектакли ѳзбек кѳрүүчүлѳрүнѳ тартууланды",madaniat
Ташкентте кыргыз композитору Муратбек Бегалиевдин концерти өттү,madaniat
Кыргызстан менен Өзбекстандын кинематографисттери кызматташат,madaniat
"Ташкент шаарындагы сейил бакта ""Кыргыз айылы"" ачылды",madaniat
Эртең Өзбекстанда Кыргызстандын маданият күндөрү башталат. Программасы,madaniat
"""Кыргызфильм"" киностудиясы 56 млн сомго заманбап жабдууларды сатып алды",madaniat
"Женева шаарында ""Манас"" жана Чыңгыз Айтматов"" көргөзмөсү өтүп жатат",madaniat
"""Ала-Арча"" көрүстөнүндө Эл артисти Геннадий Базаровдун эстелиги орнотулду",madaniat
Чуңкурчак жайлоосунда “Кымыз Фест- 2024” фестивалы болуп өттү – сүрөт,madaniat
Чыңгыз Эсенгул уулу казак тарап менен Дүйнөлүк көчмөндөр оюндарына даярдыкты талкуулады,madaniat
Өзбекстанда Кыргызстандын маданият күндөрүн өткөрүү маселеси талкууланды,madaniat
"Нарында ""Кыргыз шырдагы — XV"" фестивалы жыйынтыкталып, жеңүүчүлөр аныкталды",madaniat
Алтынбек Максутов Өзбекстанда эл аралык искусство форумунун ачылышына катышты,madaniat
Бишкекте  “Эргүү” улуттук театр сыйлыгын тапшыруу аземи өттү,madaniat
Эгемберди Бекболиев Кыргыз драма театрынын көркөм жетекчиси болуп дайындалды,madaniat
Байге фонду 1 млн сом. Ошто төкмө акындардын эл аралык айтышы өтөт,madaniat
"Нарын шаарында ""Кыргыз шырдагы XIV"" эл аралык фестивалы өтөт",madaniat
"Ошто ""Муундар ортосундагы баарлашуу"" аттуу эл аралык форум өттү",madaniat
Берлинде Чыңгыз Айтматовдун чыгармачылыгына арналган кече өттү,madaniat
Бишкекте “Алыкул фест” АРТ фестивалы өтүүдө,madaniat
Кыргызстанда II Бишкек эл аралык кинофестивалы расмий ачылды,madaniat
"Ысык-Көлдүн жээгинде ""Алые маки"" эл аралык хореографиялык фестивалы өтөт",madaniat
Бишкекте Иран киносунун жумалыгы өтөт. Кирүү акысыз,madaniat
Бишкектик артисттер Алматыда театралдык форумга катышууда,madaniat
Бишкекте экинчи ирет ири эл аралык кинофестиваль өтөт,madaniat
Өзбекстанда Кыргызстандын маданият күндөрү өтөт,madaniat
Өзбекстанда Султан Раевдин “Маң” чыгармасынын негизинде коюлган спектакль көрсөтүлдү,madaniat
Бишкекте Республикалык атайын музыкалык мектеп-интернатынын концерти өтөт,madaniat
Бишкекте  “Наристе” IV эл аралык балдар фольклордук фестивалынын ачылышы өттү – сүрөт,madaniat
Бишкек шаарында II эл аралык илимий конференция өттү,madaniat
Бишкекте белгилүү даталарга арналган чоң концерт өттү – сүрөт,madaniat
"КР ТИМине 80 жыл. Сеулда ""Бейиш эненин таманында"" тасмасы көрсөтүлдү",madaniat
Бишкекте  Кыргызстандын аскер оркестрлеринин концерти өтөт,madaniat
Бишкекте татар жана башкыр элдеринин Сабантуй майрамы өттү - сүрөт,madaniat
Ашхабад шаарында Чыңгыз Айтматовдун эстелиги орнотулду,madaniat
"Чикаго шаарында ""Kyrg Demy"" кыргыз исскуство академиясы ачылды",madaniat
Бишкекте алгачкы жолу жогорку музыкалык окуу жайлардын ректорлорунун эл аралык форуму өтөт,madaniat
"Бүгүн Бишкекте ""Музейдеги түн"" иш-чарасы өтүп жатат",madaniat
Маданият министри музей кызматкерлерин кесиптик майрамы менен куттуктады,madaniat
Бишкекте Ван кыргыздары колдонгон жана жасаган буюмдарынын көргөзмөсү өттү,madaniat
Бишкекте Өзбекстандын кино күндөрү өтүүдө,madaniat
"Бельгияда ""Кыргызстандын маданий күчү: Манас эпосу"" аттуу макала 3 тилде жарык көрдү",madaniat
Кыргызстан менен Малайзиянын туризм тармагындагы кызматташтыгы талкууланды,madaniat
"Бишкекте 18-майда ""Музейдеги түн"" өтөт",madaniat
Бишкекте Өзбекстандын кино күндөрү өтөт. Программасы,madaniat
Бишкекте кол өнөрчүлөрдүн эл аралык көргөзмөсү өтөт,madaniat
Беларуста Кыргызстандын маданият күндөрү өтөт,madaniat
Өзбекстанда Кыргызстандын маданият күндөрү өтөт,madaniat
Женевада Түрк жумалыгы өттү — видео,madaniat
"Берлинде ""Бейиш эненин таманында"" тасмасы көрсөтүлдү",madaniat
Чек арасыз музыка – Бишкекте эл аралык джаз фестивалы өтүүдө,madaniat
Бакуда КР Тарых музейинин баалуу экспонаттарынан түзүлгѳн кѳргѳзмѳ ачылды,madaniat
Бакуда кыргыз-азербайжан интеллигенция өкүлдөрүнүн жолугушуусу өттү,madaniat
Азербайжанда Кыргызстандын маданият күндөрү расмий ачылды,madaniat
Азербайжанда Кыргыз киносунун күндөрү расмий ачылды,madaniat
Кыргызстан менен Азербайжандын жаштар иштери жана спорт жаатындагы кызматташтыгы талкууланды,madaniat
"Берлинде ""Манас – кыргыздардын баатырдык эпосу"" китебинин англис тилиндеги котормосунун бет ачары өттү",madaniat
Бүткүл дүйнөлүк китеп күнү – Бишкекте китеп жарманкеси уюштурулду,madaniat
Арсен Өмүралиев атындагы Бишкек шаардык драма театрынын 30 жылдыгы белгиленет,madaniat
Азербайжанда бүгүн Кыргыз киносунун күндөрү башталат,madaniat
Азербайжанда Кыргызстандын маданият күндөрү өтөт. Программасы,madaniat
Бишкекте Mezzo Forte оркестринин концерти өтөт,madaniat
"Бишкекте улуттук ""Манас"" театрынын жаңы корпусу ачылды",madaniat
Бишкекте кыска метраждуу тасмалардын эл аралык фестивалы өтөт,madaniat
Бишкекте студенттердин эл аралык “Жаңы ысымдар” театр фестивалынын ачылышы өттү — фоторепортаж,madaniat
Дүйнөлүк балеттин шедеврлери — Бишкекте эл аралык фестиваль өтөт,madaniat
"Бишкекте ""Жамийла"" биринчи улуттук мюзикли тартууланды  — сүрөт, видео",madaniat
"Бишкекте ""Манас"", ""Семетей"", ""Сейтек"" аттуу альбом-китебинин бет ачары өттү",madaniat
Бишкекте Салттуу музыка жумалыгы өтөт,madaniat
"Бишкекте ""Дүйнөлүк балеттин шедеврлери"" аттуу фестиваль өтөт",madaniat
Бакуда Чыңгыз Айтматовдун эстелиги ачылат. Иш-чарага президент Садыр Жапаров катышат,madaniat
Бишкекте студенттердин эл аралык “Жаңы ысымдар” театр фестивалы өтөт,madaniat
"Руслан Акундун ""Бейиш эненин таманында"" тасмасы Россиянын 60ка жакын шаарында көрсөтүлөт",madaniat
"Бишкекте ""Ак илбирс"" эко-спектаклинин бет ачары өттү  — сүрөт",madaniat
Бишкекте «Жамийла» биринчи улуттук мюзиклинин бет ачары өтөт,madaniat
Бишкекте “Ак илбирс” эко-спектаклинин бет ачары өтөт,madaniat
Астанада Кыргыз киносунун күндөрү ачылды,madaniat
Кыргызстанда Россия киносунун күндөрү өтөт. Кирүү акысыз,madaniat
Бишкекте Todes эл аралык балет театры Attention спектаклин тартуулады — фоторепортаж,madaniat
"""Тодес"" эл аралык балетинин негиздөөчүсү Алла Духова Бишкекке келди",madaniat
"Бишкекте ""Үмүт"" аталыштагы жаш киночулардын XI форуму расмий ачылды",madaniat
Караш Жанышов: «Үмүт» форумунан көптү алса болот. Мүмкүнчүлүктү пайдаланып калгыла,madaniat
Бишкекте Эл аралык театр күнү белгиленди,madaniat
Алтынай Койчуманова: «Үмүт» жаш режиссерлорго пайдалуу байланыш жана билим берет,madaniat
Бишкекте “Эр Төштүк” спектаклинин бет ачары өттү,madaniat
Бишкекте Борбордук балдар музыкалык мектебинин 85 жылдыгы белгиленди,madaniat
Мектептердеги педагог-хореографтардын квалификация жогорулатылат,madaniat
«Келечек урпактарга сүйүү менен»: Бишкекте режиссер Бекеш Абдылдаевдин мааракесине арналган кинофорум өтөт,madaniat
Берлинде Нооруз майрамына карата массалык иш-чара өттү,madaniat
Бишкекте Кыргыз ССРинин эл артисти Петр Шубиндин 130 жылдыгы белгиленет,madaniat
Опера жана балет театрынын директорунун милдетин аткаруучу ТҮРКСОЙдун медалы менен сыйланды,madaniat
"Кыргызстанда 27,3 млн сомго ""Жеңилбес жетөө"" жомогу тартылат",madaniat
Өзбекстандык артисттер Бишкекте чоң программадагы гала-концерт тартуулашты — сүрөттөр,madaniat
Кыргызстандык студенттерди музыкалык аспаптарды күүлөө боюнча окутуу сунушу айтылды,madaniat
Бишкекте Иран искусствосунун көргөзмөсү ачылды,madaniat
"Бишкекте жаш киночулардын ""Үмүт"" форуму өтөт",madaniat
Кирүү акысыз. Бишкекте Иран искусствосунун көргөзмөсү өтөт,madaniat
"""Ак илбирс"" улуттук кино сыйлыгына талапкерлердин арызы кабыл алына баштады",madaniat
Кыргызстанда алгачкы заманбап балет труппасы түзүлөт,madaniat
Кыргызстан менен Казакстан маданият жаатындагы кызматташтыгын тереңдетет,madaniat
Кыргызстандык жаш лидерлер Бүткүл дүйнөлүк жаштар фестивалына катышууда. Сүрөт,madaniat
Кыргызстан менен Түркмөнстандын маданият жаатындагы кызматташтыгы талкууланды,madaniat
Ошто “Күн кармаган бала” жана “Ак кеме” спектаклинин аткаруучулары сыйланды,madaniat
"Ак калпак кыргыз жигиттерине айбат, сүр берип турат! Маданият министринин куттуктоосу",madaniat
"Актер Алайбек Тойчубеков ""Маданияттын мыкты кызматкери төш белгиси"" менен сыйланды",madaniat
Анкарада Барпы Алыкуловдун 140 жылдык мааракесине арналган иш-чара өтүүдө,madaniat
Бишкекте Ысык-Көлдөгү эң кооз жерлердин сүрөт көргөзмөсү өтөт,madaniat
Кыргызстанда жакынкы 2-3 жылда 70 музыкалык мектеп оңдоодон өткөрүлөт – Акылбек Жапаров,madaniat
Turkish Airlines авиакомпаниясынын учактарында кыргызча тасмалар көрсөтүлө баштады,madaniat
Пекинде ШКУнун негизделгенинин 20 жылдыгына арналган салтанаттуу иш-чара өттү,madaniat
Кыргызстан жана Татарстан өз ара Маданият күндөрүн өткөрөт,madaniat
Бишкекте КР Эл жазуучусу Кайрат Иманалиевдин чыгармачылык кечеси өттү,madaniat
Максутов Түрк маданияты жана мурасы фондунун президенти менен жолукту,madaniat
Кыргызстан менен Бүткүл дүйнөлүк этноспорт конфедерациясынын ортосунда түшүнүшүү меморандумуна кол коюлду,madaniat
Алтынбек Максутов Түркияда өтүп жаткан Этно-спорттун алтынчы форумуна катышты,madaniat
Каныкей Алымбекова менен Максат Жумаев маданияттын мыкты кызматкерлери болду,madaniat
Кыргызстандык опера ырчылары биринчи жолу Европа өлкөлөрүнө гастролго чыгышты,madaniat
Маданият министрлиги менен ЕККУнун Бишкектеги Программалык кеңсеси кызматташуу планына кол койду,madaniat
Кыргызстанда музейдеги экспонаттар тууралуу маалыматтар санариптештирилет,madaniat
"Ырчы Нур Чолпон ""Маданияттын мыкты кызматкери"" төш белгиси менен сыйланды",madaniat
Бишкекте жаш төкмө акындардын айтышы өтөт,madaniat
Кирүү акысыз. Бишкекте Иран музыканттарынын аткаруусунда концерт өтөт,madaniat
"Бишкекте “Үмүт"" эл аралык кино форуму өтөт",madaniat
"""Орус романстарынын эл аралык күнү"" — кыргызстандыктар Кремлдин сахнасында ырдашты",madaniat
Вена шаарында кыргыз маданиятынын кечеси уюштурулду,madaniat
Бишкекте заманбап индия бийинин кечеси өттү — фоторепортаж,madaniat
Актриса Таттыбүбү Турсунбаеванын сахнадагы кийимдери Тарых музейине берилди,madaniat
"Бишкекте ""Теңирберди"" толук метраждуу тасмасынын бет ачары өттү",madaniat
Кирүү акысыз. Бишкекте жана Ошто заманбап индия бий кечеси өтөт,madaniat
Ошто Кыргызстандын жаратылышын жана маданий көп түрдүүлүгүн чагылдырган көргөзмө өттү,madaniat
Будапештте кыргыз артисттеринин концерти өттү,madaniat
Женевада Манас эпосуна жана Чыңгыз Айтматовдун чыгармачылыгына  арналган  көргөзмө өтөт,madaniat
"Бишкекте  Айтматовдун мааракесине карата “Адам түбөлүктүүлүгү эстутумда"" китеби жарык көрдү",madaniat
Акысыз беш тасма көрсөтүлөт. Бишкекте Иран кино күндөрү өтүүдө,madaniat
Кыргызстандык артисттер Катардын Лусаил бульварында концерт коюшту — фоторепортаж,madaniat
"Кыргызстан менен Катардын маданияты, тарыхы, каада-салттары тууралуу тасма тартылат",madaniat
Катарда Кыргызстандын маданият күндөрү өтүүдө. Сүрөттөр,madaniat
Амантай менен Айтуяктын кызыктуу окуялары. Жакында кыргызча мультфильм чыгат,madaniat
Бишкекте Чолпонбек Базарбаевдин 75 жылдык мааракеси белгиленет,madaniat
Дохада ЭКСПОнун алкагында Кыргызстандын улуттук күнү белгиленди,madaniat
"Режиссёр Далмира Тилепбергеновага ""Маданияттын мыкты кызматкери"" төш белгиси тапшырылды",madaniat
Дохада Кыргызстандын улуттук жана маданият күндөрү өтөт,madaniat
"Барактарын жыртып, орой мамиле кылганга болбойт. Китепканада жүрүү этикети",madaniat
Кирүү акысыз. Бишкекте немис-француз классикалык музыка кечеси өтөт,madaniat
Телефон менен сүйлөшүүгө болбойт! Көрүүчү театрга барганда эмнени эске алышы керек?,madaniat
"Катуу сүйлөп, экспонаттарды кол менен кармоого болбойт! Музейде жүрүү эрежесин билесизби?",madaniat
Бишкекте Иран киносунун күндөрү өтөт,madaniat
Бишкекте кыргыз акын-жазуучуларынын түрк тилиндеги китептеринин бет ачары өттү,madaniat
Бишкекте драматургдар арасындагы республикалык сынактын жеңүүчүлөрү сыйланды,madaniat
"Композиторлор арасында өткөн сынак жыйынтыкталып, жеңүүчүлөр аныкталды",madaniat
Бишкекте кыргыз интеллигенциясынын көрүнүктүү өкүлү Ташкул Керексизов эскерилди,madaniat
Бишкекте драматург Райкан Шүкүрбековдун 110 жылдык мааракесине арналган иш-чара өттү,madaniat
"Баасы 16,5 млн сом. Маданият министрлиги кыргыз сериалы үчүн сценарий сатып алат",madaniat
Түркиянын Элазык шаарында Чыңгыз Айтматов атындагы сейил бак ачылды,madaniat
Якутск шаарында Чыңгыз Айтматовдун 95 жылдык мааракесине арналган кече өттү,madaniat
Бишкекте студенттердин эл аралык “Жаңы ысымдар” театр фестивалы аяктады,madaniat
Бишкекте “Кыргыздар” аттуу тарыхый 40 томдук китептин бет ачары өттү,madaniat
"Венгрияда ""Айтматовдук окуу"" маданий агартуу иш-чарасы өттү",madaniat
Кыргыз улуттук консерваториясына Steinway & Sons компаниясынын роялы тапшырылды,madaniat
